;"(deg C) Mean Temperature (ERA5 LAND DAILY) at 29.9860E,40.1448N, 1994-01-01 to 2023-01-01"
"2019-02-01";4,32
"2019-02-02";3,812
"2019-02-03";5,3882
"2019-02-04";6,7029
"2019-02-05";7,4219
"2019-02-06";7,3661
"2019-02-07";1,5688
"2019-02-08";1,9855
"2019-02-09";2,7364
"2019-02-10";2,6875
"2019-02-11";4,0154
"2019-02-12";8,1313
"2019-02-13";3,1715
"2019-02-14";0,1921
"2019-02-15";0,2844
"2019-02-16";0,8133
"2019-02-17";1,9746
"2019-02-18";3,1008
"2019-02-19";5,0481
"2019-02-20";4,4168
"2019-02-21";4,0685
"2019-02-22";4,8991
"2019-02-23";0,9279
"2019-02-24";-0,3867
"2019-02-25";2,4692
"2019-02-26";2,3454
"2019-02-27";0,3707
"2019-02-28";-0,7828
"2019-03-01";2,9168
"2019-03-02";4,5601
"2019-03-03";2,9084
"2019-03-04";2,983
"2019-03-05";5,61
"2019-03-06";6,4142
"2019-03-07";6,9407
"2019-03-08";7,7869
"2019-03-09";10,5518
"2019-03-10";8,9062
"2019-03-11";10,8132
"2019-03-12";9,9037
"2019-03-13";5,3108
"2019-03-14";6,44
"2019-03-15";4,7141
"2019-03-16";4,5007
"2019-03-17";8,5221
"2019-03-18";11,3331
"2019-03-19";11,744
"2019-03-20";9,9229
"2019-03-21";5,6489
"2019-03-22";5,3973
"2019-03-23";5,5612
"2019-03-24";2,3703
"2019-03-25";5,8438
"2019-03-26";7,902
"2019-03-27";5,7316
"2019-03-28";4,2123
"2019-03-29";1,9614
"2019-03-30";1,8994
"2019-03-31";3,4446
"2019-04-01";5,4588
"2019-04-02";7,0209
"2019-04-03";6,472
"2019-04-04";8,0381
"2019-04-05";10,3589
"2019-04-06";12,9536
"2019-04-07";12,9909
"2019-04-08";13,2185
"2019-04-09";10,5612
"2019-04-10";8,8505
"2019-04-11";10,3249
"2019-04-12";10,0601
"2019-04-13";11,878
"2019-04-14";10,6662
"2019-04-15";8,1252
"2019-04-16";5,8804
"2019-04-17";6,627
"2019-04-18";6,7167
"2019-04-19";4,938
"2019-04-20";3,1462
"2019-04-21";4,2572
"2019-04-22";6,4799
"2019-04-23";9,4063
"2019-04-24";13,2149
"2019-04-25";15,0715
"2019-04-26";14,6542
"2019-04-27";14,7995
"2019-04-28";14,2243
"2019-04-29";16,7545
"2019-04-30";17,3487
"2019-05-01";16,1579
"2019-05-02";12,4713
"2019-05-03";12,8595
"2019-05-04";15,4099
"2019-05-05";17,0508
"2019-05-06";17,8101
"2019-05-07";12,2344
"2019-05-08";8,8812
"2019-05-09";10,7347
"2019-05-10";13,0629
"2019-05-11";12,3677
"2019-05-12";13,936
"2019-05-13";16,7446
"2019-05-14";19,5527
"2019-05-15";20,5083
"2019-05-16";20,5862
"2019-05-17";18,118
"2019-05-18";15,0847
"2019-05-19";18,4784
"2019-05-20";21,5597
"2019-05-21";21,0997
"2019-05-22";20,4015
"2019-05-23";18,8556
"2019-05-24";16,1181
"2019-05-25";15,4167
"2019-05-26";17,4669
"2019-05-27";20,2825
"2019-05-28";22,8303
"2019-05-29";22,8988
"2019-05-30";21,7091
"2019-05-31";21,3842
"2019-06-01";21,4624
"2019-06-02";20,2321
"2019-06-03";21,1264
"2019-06-04";18,8115
"2019-06-05";18,9039
"2019-06-06";19,6635
"2019-06-07";20,2685
"2019-06-08";21,0153
"2019-06-09";20,4904
"2019-06-10";19,9064
"2019-06-11";18,8934
"2019-06-12";18,6361
"2019-06-13";19,8647
"2019-06-14";19,0524
"2019-06-15";19,5065
"2019-06-16";19,4072
"2019-06-17";20,7915
"2019-06-18";20,3228
"2019-06-19";19,4989
"2019-06-20";19,071
"2019-06-21";19,2663
"2019-06-22";21,5109
"2019-06-23";21,9834
"2019-06-24";23,0794
"2019-06-25";22,3819
"2019-06-26";22,5382
"2019-06-27";22,7097
"2019-06-28";22,336
"2019-06-29";19,0273
"2019-06-30";17,123
"2019-07-01";19,3492
"2019-07-02";22,2445
"2019-07-03";24,221
"2019-07-04";23,7337
"2019-07-05";22,4845
"2019-07-06";21,6076
"2019-07-07";22,661
"2019-07-08";24,1367
"2019-07-09";24,9515
"2019-07-10";23,3247
"2019-07-11";17,2352
"2019-07-12";17,3495
"2019-07-13";18,4559
"2019-07-14";17,6314
"2019-07-15";16,9763
"2019-07-16";18,8349
"2019-07-17";18,4214
"2019-07-18";19,0816
"2019-07-19";20,5116
"2019-07-20";21,5786
"2019-07-21";20,3455
"2019-07-22";21,0645
"2019-07-23";21,9664
"2019-07-24";20,033
"2019-07-25";20,3032
"2019-07-26";21,9185
"2019-07-27";23,0344
"2019-07-28";23,6722
"2019-07-29";25,8592
"2019-07-30";24,4147
"2019-07-31";24,4098
"2019-08-01";24,204
"2019-08-02";23,4931
"2019-08-03";25,4804
"2019-08-04";21,7401
"2019-08-05";19,4952
"2019-08-06";19,9512
"2019-08-07";21,7336
"2019-08-08";23,5902
"2019-08-09";23,1625
"2019-08-10";22,7482
"2019-08-11";23,1995
"2019-08-12";23,9923
"2019-08-13";25,8556
"2019-08-14";26,2899
"2019-08-15";22,9168
"2019-08-16";22,3248
"2019-08-17";18,9091
"2019-08-18";16,8402
"2019-08-19";17,7442
"2019-08-20";19,1231
"2019-08-21";18,0985
"2019-08-22";21,6321
"2019-08-23";22,4884
"2019-08-24";23,3957
"2019-08-25";23,9324
"2019-08-26";24,0699
"2019-08-27";22,8865
"2019-08-28";22,1236
"2019-08-29";21,6335
"2019-08-30";19,78
"2019-08-31";19,9036
"2019-09-01";21,1663
"2019-09-02";22,0594
"2019-09-03";22,2085
"2019-09-04";21,0335
"2019-09-05";20,735
"2019-09-06";19,4549
"2019-09-07";18,7214
"2019-09-08";18,9801
"2019-09-09";19,1193
"2019-09-10";20,3437
"2019-09-11";20,9482
"2019-09-12";19,9221
"2019-09-13";18,5084
"2019-09-14";17,5171
"2019-09-15";16,9867
"2019-09-16";17,8546
"2019-09-17";19,3071
"2019-09-18";21,5445
"2019-09-19";21,0138
"2019-09-20";16,002
"2019-09-21";12,6612
"2019-09-22";13,7688
"2019-09-23";16,348
"2019-09-24";19,4641
"2019-09-25";18,6426
"2019-09-26";19,4485
"2019-09-27";17,1561
"2019-09-28";16,6168
"2019-09-29";17,7296
"2019-09-30";18,8393
"2019-10-01";19,3203
"2019-10-02";20,6258
"2019-10-03";21,0275
"2019-10-04";21,7469
"2019-10-05";18,0867
"2019-10-06";13,3596
"2019-10-07";13,8313
"2019-10-08";12,7708
"2019-10-09";15,4629
"2019-10-10";16,1194
"2019-10-11";16,3303
"2019-10-12";16,308
"2019-10-13";17,2099
"2019-10-14";18,475
"2019-10-15";18,4804
"2019-10-16";17,9243
"2019-10-17";18,1457
"2019-10-18";16,8703
"2019-10-19";16,5282
"2019-10-20";15,4776
"2019-10-21";15,1732
"2019-10-22";14,6913
"2019-10-23";14,6749
"2019-10-24";14,6493
"2019-10-25";14,5751
"2019-10-26";13,5761
"2019-10-27";12,8283
"2019-10-28";13,2937
"2019-10-29";13,1426
"2019-10-30";12,0485
"2019-10-31";11,687
"2019-11-01";9,3846
"2019-11-02";7,6539
"2019-11-03";9,3233
"2019-11-04";13,4823
"2019-11-05";15,3137
"2019-11-06";14,4189
"2019-11-07";14,7339
"2019-11-08";13,9513
"2019-11-09";13,671
"2019-11-10";13,2124
"2019-11-11";12,5927
"2019-11-12";12,8719
"2019-11-13";14,0399
"2019-11-14";12,7583
"2019-11-15";12,0369
"2019-11-16";12,3852
"2019-11-17";11,3061
"2019-11-18";10,9913
"2019-11-19";9,3492
"2019-11-20";7,1646
"2019-11-21";7,8453
"2019-11-22";7,7198
"2019-11-23";9,64
"2019-11-24";9,2588
"2019-11-25";9,2071
"2019-11-26";10,0227
"2019-11-27";8,2136
"2019-11-28";8,6364
"2019-11-29";10,2527
"2019-11-30";9,4
"2019-12-01";5,6523
"2019-12-02";3,4075
"2019-12-03";4,9096
"2019-12-04";2,611
"2019-12-05";2,3186
"2019-12-06";0,2082
"2019-12-07";1,4021
"2019-12-08";3,6526
"2019-12-09";3,9961
"2019-12-10";2,6707
"2019-12-11";4,0748
"2019-12-12";5,7821
"2019-12-13";6,6503
"2019-12-14";7,7509
"2019-12-15";6,8564
"2019-12-16";5,8806
"2019-12-17";4,5828
"2019-12-18";5,0161
"2019-12-19";4,5552
"2019-12-20";4,1964
"2019-12-21";6,2116
"2019-12-22";10,3495
"2019-12-23";9,0759
"2019-12-24";5,8796
"2019-12-25";4,985
"2019-12-26";3,0598
"2019-12-27";2,0275
"2019-12-28";1,3044
"2019-12-29";0,687
"2019-12-30";1,4328
"2019-12-31";3,1573
"2020-01-01";1,3819
"2020-01-02";0,0858
"2020-01-03";-0,2905
"2020-01-04";1,4765
"2020-01-05";0,9018
"2020-01-06";0,2711
"2020-01-07";0,3596
"2020-01-08";0,1287
"2020-01-09";-0,8116
"2020-01-10";-3,4901
"2020-01-11";-2,19
"2020-01-12";1,597
"2020-01-13";1,3052
"2020-01-14";0,3971
"2020-01-15";1,7405
"2020-01-16";1,4078
"2020-01-17";2,3814
"2020-01-18";2,4501
"2020-01-19";0,6809
"2020-01-20";0,1707
"2020-01-21";-0,6238
"2020-01-22";0,3677
"2020-01-23";-0,697
"2020-01-24";-1,1758
"2020-01-25";-0,3709
"2020-01-26";1,0268
"2020-01-27";3,8476
"2020-01-28";4,4405
"2020-01-29";5,5733
"2020-01-30";2,6933
"2020-01-31";1,6144
"2020-02-01";4,3879
"2020-02-02";5,4237
"2020-02-03";6,7899
"2020-02-04";8,8486
"2020-02-05";11,8665
"2020-02-06";3,0815
"2020-02-07";-0,2434
"2020-02-08";-5,7709
"2020-02-09";-7,0601
"2020-02-10";-5,8291
"2020-02-11";0,2124
"2020-02-12";2,9456
"2020-02-13";2,3488
"2020-02-14";3,9544
"2020-02-15";4,9402
"2020-02-16";4,0107
"2020-02-17";3,837
"2020-02-18";4,9183
"2020-02-19";4,9806
"2020-02-20";4,9847
"2020-02-21";2,8849
"2020-02-22";1,8335
"2020-02-23";2,2001
"2020-02-24";6,0656
"2020-02-25";4,0377
"2020-02-26";8,3602
"2020-02-27";11,0903
"2020-02-28";7,5238
"2020-02-29";4,3191
"2020-03-01";4,8464
"2020-03-02";7,1875
"2020-03-03";10,0796
"2020-03-04";11,2851
"2020-03-05";10,0679
"2020-03-06";8,3874
"2020-03-07";10,0067
"2020-03-08";13,5499
"2020-03-09";13,0089
"2020-03-10";9,7378
"2020-03-11";8,987
"2020-03-12";9,2312
"2020-03-13";9,778
"2020-03-14";10,4873
"2020-03-15";6,0197
"2020-03-16";1,3928
"2020-03-17";0,454
"2020-03-18";0,6198
"2020-03-19";1,3749
"2020-03-20";2,8182
"2020-03-21";5,7118
"2020-03-22";8,5965
"2020-03-23";8,3402
"2020-03-24";6,492
"2020-03-25";5,4798
"2020-03-26";9,2839
"2020-03-27";8,6416
"2020-03-28";6,2719
"2020-03-29";5,2015
"2020-03-30";8,7991
"2020-03-31";8,4853
"2020-04-01";5,8348
"2020-04-02";8,3825
"2020-04-03";4,6274
"2020-04-04";8,6039
"2020-04-05";11,4077
"2020-04-06";7,4123
"2020-04-07";6,2197
"2020-04-08";5,5617
"2020-04-09";5,3718
"2020-04-10";8,3422
"2020-04-11";11,1243
"2020-04-12";9,1569
"2020-04-13";9,6581
"2020-04-14";12,8742
"2020-04-15";10,0045
"2020-04-16";6,2251
"2020-04-17";12,1314
"2020-04-18";14,4377
"2020-04-19";15,0491
"2020-04-20";13,3148
"2020-04-21";8,2343
"2020-04-22";5,7473
"2020-04-23";7,1258
"2020-04-24";9,5248
"2020-04-25";9,5942
"2020-04-26";12,7011
"2020-04-27";13,7524
"2020-04-28";13,7623
"2020-04-29";14,6813
"2020-04-30";14,6165
"2020-05-01";14,1478
"2020-05-02";14,1565
"2020-05-03";12,6332
"2020-05-04";11,043
"2020-05-05";11,3016
"2020-05-06";14,2032
"2020-05-07";9,5018
"2020-05-08";10,7338
"2020-05-09";11,7261
"2020-05-10";14,7111
"2020-05-11";18,1687
"2020-05-12";21,275
"2020-05-13";19,6602
"2020-05-14";20,745
"2020-05-15";23,7104
"2020-05-16";23,2373
"2020-05-17";25,5489
"2020-05-18";24,0452
"2020-05-19";24,0826
"2020-05-20";24,5357
"2020-05-21";21,0929
"2020-05-22";9,8599
"2020-05-23";9,1651
"2020-05-24";11,8047
"2020-05-25";13,3313
"2020-05-26";12,4149
"2020-05-27";11,7001
"2020-05-28";11,1449
"2020-05-29";12,1302
"2020-05-30";14,0833
"2020-05-31";15,6421
"2020-06-01";14,1516
"2020-06-02";12,9969
"2020-06-03";13,1687
"2020-06-04";15,1108
"2020-06-05";19,7001
"2020-06-06";22,1698
"2020-06-07";20,1499
"2020-06-08";20,3677
"2020-06-09";22,4524
"2020-06-10";22,057
"2020-06-11";19,7976
"2020-06-12";17,4812
"2020-06-13";16,9579
"2020-06-14";17,5879
"2020-06-15";19,8836
"2020-06-16";21,2145
"2020-06-17";20,4195
"2020-06-18";18,4915
"2020-06-19";18,0316
"2020-06-20";19,7924
"2020-06-21";20,0084
"2020-06-22";20,1007
"2020-06-23";18,1595
"2020-06-24";18,3975
"2020-06-25";19,4867
"2020-06-26";19,7734
"2020-06-27";19,9601
"2020-06-28";21,0035
"2020-06-29";21,1555
"2020-06-30";22,0611
"2020-07-01";24,0727
"2020-07-02";24,2793
"2020-07-03";25,0278
"2020-07-04";24,7482
"2020-07-05";23,8984
"2020-07-06";25,1939
"2020-07-07";25,9915
"2020-07-08";20,6588
"2020-07-09";20,0179
"2020-07-10";20,4361
"2020-07-11";22,7085
"2020-07-12";21,3585
"2020-07-13";20,2587
"2020-07-14";18,6256
"2020-07-15";19,1139
"2020-07-16";19,1765
"2020-07-17";19,4821
"2020-07-18";22,3816
"2020-07-19";23,4751
"2020-07-20";22,3202
"2020-07-21";21,1073
"2020-07-22";21,266
"2020-07-23";22,8843
"2020-07-24";23,1587
"2020-07-25";23,2302
"2020-07-26";23,4927
"2020-07-27";23,2525
"2020-07-28";22,9459
"2020-07-29";24,3494
"2020-07-30";24,1405
"2020-07-31";24,0131
"2020-08-01";24,2414
"2020-08-02";21,9517
"2020-08-03";22,5684
"2020-08-04";23,8932
"2020-08-05";23,9313
"2020-08-06";25,5107
"2020-08-07";27,3132
"2020-08-08";24,7466
"2020-08-09";23,1244
"2020-08-10";22,327
"2020-08-11";22,1997
"2020-08-12";22,932
"2020-08-13";22,4983
"2020-08-14";21,272
"2020-08-15";21,0206
"2020-08-16";20,1494
"2020-08-17";20,3055
"2020-08-18";21,8844
"2020-08-19";23,0078
"2020-08-20";20,7929
"2020-08-21";20,4486
"2020-08-22";22,4289
"2020-08-23";22,17
"2020-08-24";23,9456
"2020-08-25";23,7495
"2020-08-26";21,8665
"2020-08-27";21,943
"2020-08-28";23,7465
"2020-08-29";26,4105
"2020-08-30";27,2409
"2020-08-31";25,2683
"2020-09-01";26,0712
"2020-09-02";27,0636
"2020-09-03";27,4443
"2020-09-04";22,6628
"2020-09-05";18,0941
"2020-09-06";19,992
"2020-09-07";21,6693
"2020-09-08";21,0637
"2020-09-09";20,8475
"2020-09-10";21,7359
"2020-09-11";22,1052
"2020-09-12";22,4037
"2020-09-13";20,9687
"2020-09-14";20,908
"2020-09-15";21,4525
"2020-09-16";21,9493
"2020-09-17";22,9349
"2020-09-18";21,893
"2020-09-19";18,1286
"2020-09-20";17,5552
"2020-09-21";18,176
"2020-09-22";19,64
"2020-09-23";19,8478
"2020-09-24";21,0231
"2020-09-25";20,9714
"2020-09-26";22,6808
"2020-09-27";22,3962
"2020-09-28";22,745
"2020-09-29";22,0055
"2020-09-30";16,3224
"2020-10-01";15,8297
"2020-10-02";16,7016
"2020-10-03";18,2671
"2020-10-04";19,5328
"2020-10-05";22,8321
"2020-10-06";23,9799
"2020-10-07";23,0802
"2020-10-08";20,571
"2020-10-09";16,5065
"2020-10-10";15,1883
"2020-10-11";15,855
"2020-10-12";17,4063
"2020-10-13";19,8054
"2020-10-14";18,8044
"2020-10-15";17,0894
"2020-10-16";17,1958
"2020-10-17";18,6404
"2020-10-18";17,2363
"2020-10-19";12,4374
"2020-10-20";12,6382
"2020-10-21";15,4584
"2020-10-22";16,1678
"2020-10-23";16,5655
"2020-10-24";17,2231
"2020-10-25";17,9949
"2020-10-26";16,5343
"2020-10-27";16,8347
"2020-10-28";16,7173
"2020-10-29";15,667
"2020-10-30";13,1009
"2020-10-31";9,0445
"2020-11-01";8,0292
"2020-11-02";7,7286
"2020-11-03";8,5746
"2020-11-04";9,3614
"2020-11-05";10,821
"2020-11-06";10,4169
"2020-11-07";9,2931
"2020-11-08";8,7519
"2020-11-09";10,8644
"2020-11-10";11,0064
"2020-11-11";10,7892
"2020-11-12";10,4054
"2020-11-13";9,3595
"2020-11-14";8,6433
"2020-11-15";8,3853
"2020-11-16";8,092
"2020-11-17";8,1568
"2020-11-18";7,1793
"2020-11-19";7,1008
"2020-11-20";5,3242
"2020-11-21";5,4188
"2020-11-22";5,6762
"2020-11-23";4,4292
"2020-11-24";3,6655
"2020-11-25";5,046
"2020-11-26";3,9115
"2020-11-27";3,5563
"2020-11-28";2,8569
"2020-11-29";3,1476
"2020-11-30";5,4339
"2020-12-01";4,9846
"2020-12-02";5,3892
"2020-12-03";7,1839
"2020-12-04";6,7609
"2020-12-05";7,811
"2020-12-06";6,2122
"2020-12-07";6,6178
"2020-12-08";6,7888
"2020-12-09";6,2766
"2020-12-10";8,7132
"2020-12-11";8,5661
"2020-12-12";8,9537
"2020-12-13";10,0958
"2020-12-14";9,9167
"2020-12-15";7,7204
"2020-12-16";6,5209
"2020-12-17";7,2796
"2020-12-18";5,6209
"2020-12-19";5,416
"2020-12-20";3,8765
"2020-12-21";4,1645
"2020-12-22";3,4377
"2020-12-23";2,7993
"2020-12-24";4,3043
"2020-12-25";5,7463
"2020-12-26";8,3038
"2020-12-27";7,491
"2020-12-28";7,2483
"2020-12-29";6,3904
"2020-12-30";6,3706
"2020-12-31";6,6736
"2021-01-01";5,4268
"2021-01-02";4,7921
"2021-01-03";5,4873
"2021-01-04";6,7183
"2021-01-05";7,7913
"2021-01-06";4,0167
"2021-01-07";5,7944
"2021-01-08";9,4342
"2021-01-09";9,6283
"2021-01-10";9,5884
"2021-01-11";12,6731
"2021-01-12";13,3882
"2021-01-13";5,5798
"2021-01-14";0,9001
"2021-01-15";-0,7933
"2021-01-16";-1,6697
"2021-01-17";-3,3353
"2021-01-18";-8,6968
"2021-01-19";-13,5151
"2021-01-20";-10,5191
"2021-01-21";-5,2177
"2021-01-22";-0,5777
"2021-01-23";1,565
"2021-01-24";5,9675
"2021-01-25";8,0587
"2021-01-26";10,2535
"2021-01-27";5,4878
"2021-01-28";-1,0746
"2021-01-29";-2,9066
"2021-01-30";3,2435
"2021-01-31";6,2348
"2021-02-01";9,9543
"2021-02-02";10,4216
"2021-02-03";9,4313
"2021-02-04";8,5769
"2021-02-05";8,6003
"2021-02-06";8,017
"2021-02-07";9,3077
"2021-02-08";12,3188
"2021-02-09";12,1705
"2021-02-10";9,0824
"2021-02-11";9,773
"2021-02-12";2,5386
"2021-02-13";0,7058
"2021-02-14";-2,0559
"2021-02-15";-3,1845
"2021-02-16";-5,2828
"2021-02-17";-5,0912
"2021-02-18";-3,4861
"2021-02-19";-1,3192
"2021-02-20";-3,3787
"2021-02-21";-2,6755
"2021-02-22";-0,8258
"2021-02-23";3,1826
"2021-02-24";4,1411
"2021-02-25";3,3354
"2021-02-26";4,9575
"2021-02-27";6,803
"2021-02-28";2,3586
"2021-03-01";2,4097
"2021-03-02";1,9166
"2021-03-03";2,83
"2021-03-04";4,5045
"2021-03-05";6,1986
"2021-03-06";6,3638
"2021-03-07";2,4665
"2021-03-08";3,1207
"2021-03-09";4,4425
"2021-03-10";6,8706
"2021-03-11";1,8338
"2021-03-12";3,3382
"2021-03-13";6,7997
"2021-03-14";8,336
"2021-03-15";8,4149
"2021-03-16";6,2821
"2021-03-17";3,6246
"2021-03-18";2,4678
"2021-03-19";3,791
"2021-03-20";5,9011
"2021-03-21";6,9328
"2021-03-22";11,3891
"2021-03-23";2,6363
"2021-03-24";-0,8086
"2021-03-25";-1,3906
"2021-03-26";-0,6187
"2021-03-27";3,4824
"2021-03-28";5,42
"2021-03-29";4,6876
"2021-03-30";2,775
"2021-03-31";3,7027
"2021-04-01";3,4262
"2021-04-02";5,6671
"2021-04-03";8,6899
"2021-04-04";11,0004
"2021-04-05";8,4979
"2021-04-06";14,0264
"2021-04-07";14,2377
"2021-04-08";5,4069
"2021-04-09";1,553
"2021-04-10";2,0507
"2021-04-11";2,9035
"2021-04-12";3,3872
"2021-04-13";8,9523
"2021-04-14";12,8306
"2021-04-15";12,1582
"2021-04-16";10,6539
"2021-04-17";13,9582
"2021-04-18";17,046
"2021-04-19";13,1233
"2021-04-20";10,061
"2021-04-21";9,1945
"2021-04-22";10,5846
"2021-04-23";13,6258
"2021-04-24";12,1247
"2021-04-25";9,4966
"2021-04-26";7,3751
"2021-04-27";13,15
"2021-04-28";16,6287
"2021-04-29";18,1922
"2021-04-30";18,6136
"2021-05-01";20,0315
"2021-05-02";22,4829
"2021-05-03";20,4096
"2021-05-04";16,237
"2021-05-05";17,1063
"2021-05-06";14,949
"2021-05-07";18,4429
"2021-05-08";16,6227
"2021-05-09";11,0824
"2021-05-10";11,4484
"2021-05-11";12,2532
"2021-05-12";15,0421
"2021-05-13";18,7538
"2021-05-14";18,8165
"2021-05-15";18,9894
"2021-05-16";15,5612
"2021-05-17";15,7111
"2021-05-18";17,1565
"2021-05-19";18,2812
"2021-05-20";20,0226
"2021-05-21";15,2967
"2021-05-22";12,1443
"2021-05-23";15,8009
"2021-05-24";19,1982
"2021-05-25";18,9342
"2021-05-26";19,2489
"2021-05-27";20,9979
"2021-05-28";18,2684
"2021-05-29";14,8607
"2021-05-30";17,8007
"2021-05-31";15,8032
"2021-06-01";13,3196
"2021-06-02";11,5152
"2021-06-03";12,5613
"2021-06-04";13,2393
"2021-06-05";13,6637
"2021-06-06";16,202
"2021-06-07";18,4746
"2021-06-08";17,7249
"2021-06-09";17,4677
"2021-06-10";18,4064
"2021-06-11";18,5752
"2021-06-12";19,0741
"2021-06-13";18,609
"2021-06-14";13,4228
"2021-06-15";14,0433
"2021-06-16";14,1289
"2021-06-17";17,0042
"2021-06-18";18,0274
"2021-06-19";17,5987
"2021-06-20";19,068
"2021-06-21";18,6557
"2021-06-22";19,8093
"2021-06-23";20,4282
"2021-06-24";20,5033
"2021-06-25";21,7244
"2021-06-26";22,5343
"2021-06-27";22,18
"2021-06-28";22,2829
"2021-06-29";22,4563
"2021-06-30";24,3419
"2021-07-01";25,972
"2021-07-02";25,1812
"2021-07-03";19,0925
"2021-07-04";18,13
"2021-07-05";20,1076
"2021-07-06";18,6878
"2021-07-07";20,3719
"2021-07-08";20,2001
"2021-07-09";20,4199
"2021-07-10";20,5339
"2021-07-11";21,6319
"2021-07-12";22,6791
"2021-07-13";22,8448
"2021-07-14";22,811
"2021-07-15";23,8114
"2021-07-16";25,0002
"2021-07-17";27,2824
"2021-07-18";27,7215
"2021-07-19";26,6078
"2021-07-20";25,2078
"2021-07-21";23,6595
"2021-07-22";20,8602
"2021-07-23";19,8902
"2021-07-24";20,1116
"2021-07-25";20,7887
"2021-07-26";21,5988
"2021-07-27";23,382
"2021-07-28";24,3229
"2021-07-29";25,1072
"2021-07-30";26,4865
"2021-07-31";27,7055
"2021-08-01";27,0139
"2021-08-02";27,1781
"2021-08-03";28,2598
"2021-08-04";27,7482
"2021-08-05";27,9408
"2021-08-06";27,4548
"2021-08-07";19,8228
"2021-08-08";20,516
"2021-08-09";21,2358
"2021-08-10";22,3836
"2021-08-11";22,2642
"2021-08-12";21,5263
"2021-08-13";20,7427
"2021-08-14";19,5833
"2021-08-15";20,3178
"2021-08-16";21,9024
"2021-08-17";24,2002
"2021-08-18";23,4013
"2021-08-19";21,5978
"2021-08-20";20,4347
"2021-08-21";20,1688
"2021-08-22";20,7335
"2021-08-23";21,741
"2021-08-24";23,445
"2021-08-25";24,3154
"2021-08-26";25,2907
"2021-08-27";26,9202
"2021-08-28";27,0125
"2021-08-29";25,0563
"2021-08-30";23,6293
"2021-08-31";22,4457
"2021-09-01";21,3748
"2021-09-02";18,0919
"2021-09-03";16,7243
"2021-09-04";17,7176
"2021-09-05";18,0113
"2021-09-06";17,2363
"2021-09-07";17,3578
"2021-09-08";17,7486
"2021-09-09";18,7767
"2021-09-10";17,0078
"2021-09-11";16,5065
"2021-09-12";17,3769
"2021-09-13";18,1631
"2021-09-14";18,1229
"2021-09-15";15,6783
"2021-09-16";17,0606
"2021-09-17";17,2281
"2021-09-18";21,0675
"2021-09-19";20,8871
"2021-09-20";22,6168
"2021-09-21";17,5513
"2021-09-22";14,265
"2021-09-23";10,294
"2021-09-24";11,9979
"2021-09-25";14,7297
"2021-09-26";16,594
"2021-09-27";15,7183
"2021-09-28";14,978
"2021-09-29";13,7754
"2021-09-30";12,4334
"2021-10-01";12,5629
"2021-10-02";12,5944
"2021-10-03";12,5972
"2021-10-04";12,6769
"2021-10-05";11,6265
"2021-10-06";12,2602
"2021-10-07";13,7092
"2021-10-08";15,7663
"2021-10-09";15,8254
"2021-10-10";16,0197
"2021-10-11";17,1321
"2021-10-12";16,6121
"2021-10-13";12,24
"2021-10-14";14,3127
"2021-10-15";16,1482
"2021-10-16";15,9886
"2021-10-17";12,5414
"2021-10-18";11,5292
"2021-10-19";10,8838
"2021-10-20";10,1221
"2021-10-21";12,0967
"2021-10-22";12,7593
"2021-10-23";12,5948
"2021-10-24";10,1287
"2021-10-25";7,9879
"2021-10-26";8,2002
"2021-10-27";8,8052
"2021-10-28";8,9277
"2021-10-29";9,4358
"2021-10-30";11,3941
"2021-10-31";12,4662
"2021-11-01";11,281
"2021-11-02";12,6181
"2021-11-03";14,5403
"2021-11-04";12,814
"2021-11-05";12,9306
"2021-11-06";14,4689
"2021-11-07";15,1766
"2021-11-08";14,6551
"2021-11-09";12,7818
"2021-11-10";6,1451
"2021-11-11";5,4089
"2021-11-12";4,938
"2021-11-13";4,4702
"2021-11-14";6,0884
"2021-11-15";7,7949
"2021-11-16";8,2558
"2021-11-17";8,4709
"2021-11-18";8,7107
"2021-11-19";6,6819
"2021-11-20";5,3445
"2021-11-21";5,5483
"2021-11-22";6,9977
"2021-11-23";8,7005
"2021-11-24";6,8053
"2021-11-25";7,018
"2021-11-26";9,9436
"2021-11-27";12,3899
"2021-11-28";12,548
"2021-11-29";14,7934
"2021-11-30";8,3146
"2021-12-01";4,2212
"2021-12-02";4,6033
"2021-12-03";9,1262
"2021-12-04";9,0558
"2021-12-05";10,1196
"2021-12-06";11,7342
"2021-12-07";9,7965
"2021-12-08";6,4542
"2021-12-09";6,5752
"2021-12-10";8,4686
"2021-12-11";10,3926
"2021-12-12";11,2837
"2021-12-13";7,2295
"2021-12-14";6,037
"2021-12-15";2,3993
"2021-12-16";1,5341
"2021-12-17";1,7064
"2021-12-18";0,6838
"2021-12-19";0,7141
"2021-12-20";0,0634
"2021-12-21";-1,5332
"2021-12-22";-1,5357
"2021-12-23";-2,3411
"2021-12-24";-3,8348
"2021-12-25";-1,7719
"2021-12-26";3,6875
"2021-12-27";5,6932
"2021-12-28";5,5806
"2021-12-29";5,9205
"2021-12-30";5,9218
"2021-12-31";5,2757
"2022-01-01";5,2335
"2022-01-02";5,621
"2022-01-03";3,4886
"2022-01-04";4,7079
"2022-01-05";6,03
"2022-01-06";7,5739
"2022-01-07";7,7782
"2022-01-08";6,7253
"2022-01-09";5,959
"2022-01-10";5,8073
"2022-01-11";6,2289
"2022-01-12";1,1836
